ID	tweet	label	cleaned_text	translated
ts_train_00059	@user Swimbenhane vata hi rhivalela mas ava futseke...	negative	Swimbenhane vata hi rhivalela mas ava futseke	Swimbhannene will be forgot mas they folded
ts_train_00060	@user Uku ni dzo 😂😂😂😂	negative	Uku ni dzo	You're there
ts_train_00061	@user Hi ku pfinha, va hi sola	negative	Hi ku pfinha va hi sola	By stinging them they blame us
ts_train_00062	@user 🤣 why uni lembrara lexwu 😤 wena wa kazata	negative	why uni lembrara lexwu  wena wa kazata	Why are you a lengra you of Kazata
ts_train_00063	Va khu ndzaveta u va khuma la https://t.co/tPpLJUXwiQ	negative	Va khu ndzaveta u va khuma la	They thuteta na kaveta and scare them here
ts_train_00064	@user @user Ani madururu npfana lweyi😹	negative	Ani madururu npfana lweyi	I am the oldest of this little
ts_train_00065	“A xwi chegui ka?” 😭😭 https://t.co/8e8jEUeM0n	negative	“A xwi chegui ka”	“He doesn’t cheat him ka”
ts_train_00066	@user @user Yu , tindzava ? Tsika mbangui mpfana e nita ku desprogramara	negative	Yu  tindzava  Tsika mbangui mpfana e nita ku desprogramara	u dzar they leave the environment
ts_train_00067	@user Himpela wo nhimela nkama wa ko u fika, yena a poronto, ni mu fundile bem, mas wa karhata nhana....	negative	Himpela wo nhimela nkama wa ko u fika yena a poronto ni mu fundile bem mas wa karhata nhana	Of course the time you're until you get to Poronto and have funded Bem mas you're bothering nana
ts_train_00068	@user 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣famba u ya ti gunha hi parede.	negative	famba u ya ti gunha hi parede	Go and gunha with parked
ts_train_00069	Swa mbangue ni ma cigarri !!! https://t.co/3DZRDFHJw1	negative	Swa mbangue ni ma cigarri	The environment and the cigarri
ts_train_00070	U tsama u ui vona a mbongolo yi nga xidjana*? 🤔 Ih leyi Lani 😂😂 https://t.co/R3wBgvTXIc	negative	U tsama u ui vona a mbongolo yi nga xidjana  Ih leyi Lani	You keep Ui seeing the donkey is a guy ih here here
ts_train_00071	@user Tili luweme nase A Mulungu otisunga	negative	Tili luweme nase A Mulungu otisunga	Tili Loeme and Mulungu Otisunga
ts_train_00072	@user @user Unga ni lhanhele mina	negative	Unga ni lhanhele mina	You don't like me to me
ts_train_00073	A xizame xo kwapa hi🥶	negative	A xizame xo kwapa hi	The squirrel of the sword
ts_train_00074	Hi Ta Hambana Hi Ma Central @user 😭😭 https://t.co/duLp8VeqA0	negative	Hi Ta Hambana Hi Ma Central	We will differ in central
ts_train_00075	@user Afinal fere a vista? 😂😂😂 Ni dzivaleli a ni nga swi tivi 🤣	negative	Afinal fere a vista  Ni dzivaleli a ni nga swi tivi	AFinal Fe called and Mdkavalele I didn't know
ts_train_00076	@user Uta kuma timaka hi maka ma brincadeira	negative	Uta kuma timaka hi maka ma brincadeira	You will get the scale by Brincadeira
ts_train_00077	@user Wena uni ntxumo uxi mahaka ni guele, ingui u bom pra puto puto, mas haaaaa	negative	Wena uni ntxumo uxi mahaka ni guele ingui u bom pra puto puto mas haaaaa	You ni txmo you mahaka guele guele gui u bom retent phuto mas haaaaa
ts_train_00078	Wenna @user hu ta ni txanissa ih voz man https://t.co/HyFpfT0aJZ	negative	Wenna  hu ta ni txanissa ih voz man	Wenna hu tame me tshansa ih voz man
ts_train_00079	@user Va mu tlelile pah 😭😭😭 tlelaaa!!!	negative	Va mu tlelile pah  tlelaaa	They slept in the pah slept
ts_train_00080	Misava yi Bihile ihhhh😤😤❤️❤️🤲🤲🤲🤲 @user	negative	Misava yi Bihile ihhhh	The world is bad Ihhhhh
ts_train_00081	Tiva Hini hi khu fassa 😡 https://t.co/y62SJaptDz	negative	Tiva Hini hi khu fassa	Know hini ku ku ku ku na kuta
ts_train_00082	Hi dlawile 🤣🤣🤣 https://t.co/eDAoFMhw7s	negative	Hi dlawile	We were killed
ts_train_00083	“Kasse mamana ya wena ii herioa”😭😭😹	negative	“Kasse mamana ya wena ii herioa”	“kasse your mother II Herioa”
ts_train_00084	@user @user @user @user Himakha mune lesho, Em Moz seria ""ku ba mpama mina"" durante.	negative	Himakha mune lesho Em Moz seria ku ba mpama mina durante	On the four lesho em Moz Seria the guy I Durte
ts_train_00085	U La Ku Nitxintxa My Baby! U La Ku Nitxintxa My Baby!	negative	U La Ku Nitxintxa My Baby U La Ku Nitxintxa My Baby	You're going to trench my baby he's going to betray my baby
ts_train_00086	@user @user Nitaku panhula hi xinwui* xa tiro😂😂	negative	Nitaku panhula hi xinwui xa tiro	I will panhula with a tea xiro
ts_train_00087	@user Unga ni lheki😡	negative	Unga ni lheki	Don't lhekile me
ts_train_00088	Mina ningue fambi hi lane	negative	Mina ningue fambi hi lane	I ningue going here lane
ts_train_00089	A xizami ehhh 😭	negative	A xizami ehhh	a zami ehhh
ts_train_00090	Na Unitiva tem Opium🥺 https://t.co/Wqn5g9ZB9M	negative	Na Unitiva tem Opium	And ani knows oxium
ts_train_00091	@user Wa nsila lweyii... 😪 Damnnnnnnn	negative	Wa nsila lweyii  Damnnnnnnn	He's the sword
ts_train_00092	@user Senhora atirha hospital privado lani a humaka kona vatwa hiyena vana vayena angava pfumeli vatlanga na vana vanwani @user @user @user	negative	Senhora atirha hospital privado lani a humaka kona vatwa hiyena vana vayena angava pfumeli vatlanga na vana vanwani	Senhora worked at Hospital Privado where she came from feeling her children she didn't let them play with other children
ts_train_00093	U ta swi vona. https://t.co/2UVVwSX9cv	negative	U ta swi vona	You'll see it
ts_train_00094	@user @user Pfutseka! Para ti que ttaste	negative	Pfutseka Para ti que ttaste	Bread the que Ttaste
ts_train_00095	@user Heee ... ha ni wa lewso mina 😭😭😭😭	negative	Heee  ha ni wa lewso mina	Heee ha na wa wa lewso me
ts_train_00096	“Wa Vizinhouuu Nikonbela Ko Loyiwaaaa” https://t.co/pLSSvDPvKL	negative	“Wa Vizinhouuu Nikonbela Ko Loyiwaaaa”	“of vizinhouu nikonbela ko beaaaa”
ts_train_00097	Nitaku panhula ih xinwe xa tiro😂 https://t.co/Sx54jesXJW	negative	Nitaku panhula ih xinwe xa tiro	I will panhula IH one of tire
ts_train_00098	Nako male ya mu phuntissa https://t.co/BFe0HqToDa	negative	Nako male ya mu phuntissa	And the money of the mudsassa
ts_train_00099	@user Depois saem hi matalane Vha buya vhata yih hlupa	negative	Depois saem hi matalane Vha buya vhata yih hlupa	Depois Saem is a matalane vha come back xihah thahpa
ts_train_00100	Swi mbeni e má vagwi ya má like	negative	Swi mbeni e má vagwi ya má like	Some of the má of the likeke of the like
ts_train_00101	Vamos demostrar solidariedade masculina! A XI pfutseki https://t.co/qn4RlxH9XZ	negative	Vamos demostrar solidariedade masculina A XI pfutseki	The Mos Demostraidar Solidariedade Masculina is not filtered
ts_train_00102	Manhokonhoko tsem ... 🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️ SWA ti mbangue ni ma cigarri leswoooo...😩😩😩... Lol... Just jkn https://t.co/pYQyQ2p0bA	negative	Manhokonhoko tsem  ‍‍‍ SWA ti mbangue ni ma cigarri leswoooo Lol Just jkn	The manshoko tsem v v Yather of the countryside and the cigarri rooo lol just just just jkn
ts_train_00103	Vataku yivissa mova mamanou, owooooooh. Wa tlanga wena. Keep tlanguing, uta dzila. https://t.co/lraQGWA6Gg	negative	Vataku yivissa mova mamanou owooooooh Wa tlanga wena Keep tlanguing uta dzila	They will steal mova mamanou owooooh you play you keep playing and you will slow down
ts_train_00104	@user Unga lhai, lava vá lhayaka swaku kuni ma gerador nem a vá kutive Albasine cola ka maputsu, ambi bobole loko kungana placa ava ku tive, ja vá tiva ma gerador ya tiko, hewenou, hambe male kona ma gerador a mana gasolina pru falta ya orçamento.	negative	Unga lhai lava vá lhayaka swaku kuni ma gerador nem a vá kutive Albasine cola ka maputsu ambi bobole loko kungana placa ava ku tive ja vá tiva ma gerador ya tiko hewenou hambe male kona ma gerador a mana gasolina pru falta ya orçamento	You don't want to be like gerador nem he's known albasine cola to Maputsu in Maputsu ambi Bobole when there's a placa when there is a ja ja vá the gerador Henou Hambe the gerador in Mana gasolina
ts_train_00105	@user @user A vhula vhula ngopfu problema	negative	A vhula vhula ngopfu problema	He shot too much problem
ts_train_00106	A biwile hi xoque Mano Mone txiii https://t.co/PNAkM0lTWT	negative	A biwile hi xoque Mano Mone txiii	He was beaten by the xoque mano mo rhaiii
ts_train_00107	nitaku panhula hi xikwe xa tiro lá 😂😂 https://t.co/FiACRWQC5t	negative	nitaku panhula hi xikwe xa tiro lá	I will panhula you with a job of lá
ts_train_00108	Hambi honi nhenha kassi wani nhenha wayi uni nhenha 🎶 Mavelevele Hustler 🔥	negative	Hambi honi nhenha kassi wani nhenha wayi uni nhenha  Mavelevele Hustler	Even though hero kassi wani hero wayi uni hero makumalele Husler
ts_train_00109	Haaaaaaaaaaaa... wa hemba https://t.co/GOXN197h9l	negative	Haaaaaaaaaaaa wa hemba	haaaaaaaaaaaa you're lying
ts_train_00110	“Xitombo xa zaida”	negative	“Xitombo xa zaida”	“ZIAda's pin”
ts_train_00111	@user ya pokehh o xpantuu.. #l0lzz	negative	ya pokehh o xpantuu llzz	YA POKEHH O XPANTU llzz
ts_train_00112	Aweh.. A tihlu 😭 https://t.co/mN1n4oBCLW	negative	Aweh A tihlu	Aweh is hingla himself
ts_train_00113	Xa gwirha Hiiiii a XI vojani https://t.co/VRm28vvNFV	negative	Xa gwirha Hiiiii a XI vojani	The gwiRr hiiiii a vojani
ts_train_00114	@user Ahu xitwi xizami papá 😭	negative	Ahu xitwi xizami papá	ahu he doesn't feel he's papá
ts_train_00115	Conforme Muswivonaka va timile maguezi... khanimambo EDM	negative	Conforme Muswivonaka va timile maguezi khanimambo EDM	Conforme Muswina see they have blazed guess khanimambo dm
ts_train_00116	Hi honili ini já? https://t.co/gKpCYwW1W7	negative	Hi honili ini já	We Honili ni já
ts_train_00117	🇧🇷🚶‍♂️💇🚴: Colisença 🇲🇿🚶‍♂️🚴: Awe Xitombo xa mwako uly istrato xanhine wako lexy.😂😂	negative	‍ Colisença ‍ Awe Xitombo xa mwako uly istrato xanhine wako lexy	OLOLISENça Awe awe uly theus'
ts_train_00118	Cada porcaria... Hosi yanga	negative	Cada porcaria Hosi yanga	Cada Porcaria my lord
ts_train_00119	Edjoo. Fria ta kwapar😑	negative	Edjoo Fria ta kwapar	EJJOO FRIA TA Kwarparar
ts_train_00120	@user A u tivi ntxumu	negative	A u tivi ntxumu	You don't know anything
ts_train_00121	Para depois anga nandzike🗑🙆🏽‍♀️ leswo swa ma foto hum https://t.co/KywAT2Ot1a	negative	Para depois anga nandzike‍ leswo swa ma foto hum	Para depois can't be fun vuslay that the photo hum
ts_train_00122	Fui dar uma chance a sushi swani luma ndzene	negative	Fui dar uma chance a sushi swani luma ndzene	FII Dar uma chance a sushi wani bite nkene
ts_train_00123	Himina muyivi WA botija 😂😂😂😂😂 https://t.co/mMuRG79ePa	negative	Himina muyivi WA botija	I am the thief of the brother
ts_train_00124	Manter estrada que estamos a pagar?😂😂 munga hilhupi	negative	Manter estrada que estamos a pagar munga hilhupi	Manter Estrada que stamos was a hilhup
ts_train_00125	Ka hissa lah Kah maputso.	negative	Ka hissa lah Kah maputso	Ka hissa lah maputsu kah maputso
ts_train_00126	Marido: (após ter pedido chá há uma hora) será que ni ta kweva a chana namutla. Esposa: u ta kweva boy, aliás boss. Marido: hi mani boy? Esposa: ni phazamile, hi wena boss. Assim estamos na esquadra 🤷🏽‍♂️	negative	Marido após ter pedido chá há uma hora será que ni ta kweva a chana namutla Esposa u ta kweva boy aliás boss Marido hi mani boy Esposa ni phazamile hi wena boss Assim estamos na esquadra ‍	Marido Após Ter Pedido Chá uma hora será que I am kweva chasing today sposa you will sweva boy aliás boss marido by the boy esposa I am a victim by you boss assim Estamos and EsquARA NEWS NEWS
ts_train_00127	Ku gama ku humelela Mabandido 😭 https://t.co/EhALU9zITQ	negative	Ku gama ku humelela Mabandido	The end comes to the bandido
ts_train_00128	@user Swi tivissi swi biya kkkk	negative	Swi tivissi swi biya kkkk	The announcements are beer kkkk
ts_train_00129	@user WA loya 😂😂😂	negative	WA loya	He's a witch
ts_train_00130	porras ya, swi tá gama hi merda	negative	porras ya swi tá gama hi merda	The terras of the tá gama by Merda by Merda
ts_train_00131	Bom rapper. A gama ku biwa 😭	negative	Bom rapper A gama ku biwa	Bom rapper was hitting the beating
ts_train_00132	@user Xô lava kunha só! Mara WA XI lumbeta	negative	Xô lava kunha só Mara WA XI lumbeta	The xô looking for a só but it accuses it
ts_train_00133	Fotos do IDAI tsika ku hi hembela https://t.co/YtQx0NpflH	negative	Fotos do IDAI tsika ku hi hembela	fotos do idai stop to lie to us
ts_train_00134	@user Ku biya kwaku😂😂	negative	Ku biya kwaku	The beer of the country
ts_train_00135	Nem é WOW... kasi a ni ya kwini	negative	Nem é WOW kasi a ni ya kwini	Nem é wow and where did I go
ts_train_00136	Matximba yaku ingui swa mahala 🚮🚶🏾🍃 https://t.co/6FfdNrx1pp	negative	Matximba yaku ingui swa mahala	The Matximba of free Ingui
ts_train_00137	@user Wa biwa wene	negative	Wa biwa wene	You are beaten you
ts_train_00138	@user he Ningoss ani voni ku biha loku hiya hala ka Twitter na whtspp mara ka facebook swibihini. Niri Khombomuni-Mozambique	negative	he Ningoss ani voni ku biha loku hiya hala ka Twitter na whtspp mara ka facebook swibihini Niri KhombomuniMozambique	He ningass I don't see the bad we are going to twitter and whtspp but on Facebook
ts_train_00139	@user hiiiiiiii wa ni xicha :-(	negative	hiiiiiiii wa ni xicha	Hiiiiiiii wa me a xicha
ts_train_00140	Hawena hinga ni tsika pah https://t.co/RM9k5zuWsn	negative	Hawena hinga ni tsika pah	about you we can stop me pah
ts_train_00141	@user epa, a swi dare	negative	epa a swi dare	Pack is not a dare
ts_train_00142	Utwa mbangui wena https://t.co/ER3oeSGkBJ	negative	Utwa mbangui wena	You hear the scene you are you
ts_train_00143	@user Ina ku jika jika ntsena	negative	Ina ku jika jika ntsena	Yes just turn around
ts_train_00144	Ni ta ku ronha gotwana... 🎶	negative	Ni ta ku ronha gotwana	I'm going to silence the gotwana
ts_train_00145	@user ni khome buti @user	negative	ni khome buti	I'm holding a butt
ts_train_00146	@user sister lowi hikuya himina angatekiwange end ana vana vanarho va papa vo habana end angangeni kereka nabiya wa phuza	negative	sister lowi hikuya himina angatekiwange end ana vana vanarho va papa vo habana end angangeni kereka nabiya wa phuza	Sister Lowi according to me he wasn't married end I have children of my dad's wife habana endaka nabya wa puza
ts_train_00147	A vavasati ya tswira a tibi bem hi nhloko http://t.co/aoShU99c7f	negative	A vavasati ya tswira a tibi bem hi nhloko	The women of the tsora didn
ts_train_00148	@user rixile vha haxi leswi ningakaswona namuntlha swivhavha ngopfo 😭 aswihambananga no bhukela a T V yokala yinga vulavuli ka xiphemu lexo sungula nita muvhona kola ka twiter @user @user @user	negative	rixile vha haxi leswi ningakaswona namuntlha swivhavha ngopfo  aswihambananga no bhukela a T V yokala yinga vulavuli ka xiphemu lexo sungula nita muvhona kola ka twiter	Hello the Haxi what I am going to today it is so different to slap the v ykala ykala doesn't speak in the first sess
ts_train_00149	Tivha yini hi paixao wenaa https://t.co/7tX3hRbQSn	negative	Tivha yini hi paixao wenaa	What'
ts_train_00150	@user Oh Ok xô niku txiketile	negative	Oh Ok xô niku txiketile	Oh ok xpr xô
ts_train_00151	@user wa gwira weni pa	negative	wa gwira weni pa	You're a gwire PA PA
ts_train_00152	@user Va xisati hi kotala avana sapoti wansati hambi loko ari president u tsaka hi kuxaveliwa vatlela vadiziwa. niri la moz	negative	Va xisati hi kotala avana sapoti wansati hambi loko ari president u tsaka hi kuxaveliwa vatlela vadiziwa niri la moz	Females we often have support a woman even though it is the president he is happy to be bought and betrayed the diaders and I am in moz
ts_train_00153	😹😹😹😹😹 EDM, djoh... Wa hi danissa	negative	EDM djoh Wa hi danissa	Edm djoh is Danissa us
ts_train_00154	Wa famba o duwuliwa	negative	Wa famba o duwuliwa	He walks and is cheated on
ts_train_00155	@user famba txuta hahaha. 😂	negative	famba txuta hahaha	Go chewa
ts_train_00156	@user @user @user minga valavuli hi @user mbilu ya mina ya vava vahaxi....	negative	minga valavuli hi  mbilu ya mina ya vava vahaxi	Don't talk about my heart it hurts broadcasters
ts_train_00157	Ihhhhh ih ih ih um perigoso awenaaaaaa	negative	Ihhhhh ih ih ih um perigoso awenaaaaaa	Ihhhh ih ih ih im perrigoso awenaaaaaaa
ts_train_00158	Wena awu ni tendere nkata '8)	negative	Wena awu ni tendere nkata	You don
ts_train_00159	Fissekane ni Barcelona yenu 😂😂😂😂 #HallaMadid 😍😍😍	negative	Fissekane ni Barcelona yenu  HallaMadid	Fissekane and Barcelona yllamadid
ts_train_00160	@user Wa Loya wene 😂😂😆 hi tsiki	negative	Wa Loya wene  hi tsiki	You're witches you hi tsiki
ts_train_00161	@user @user sangula ku switwa, ti vutisa ku va ngave va endle yin xakahle namuthla	negative	sangula ku switwa ti vutisa ku va ngave va endle yin xakahle namuthla	Sangula hear
ts_train_00162	@user Niva vonili lavaka mhani ku va xongile swinene. ndlela ya Xai Xai na yona ya penga, na leswa maphorisa loko swiku yimisa swo tirha ro ""no problem, the problem is coca cola"" 😂😂	negative	Niva vonili lavaka mhani ku va xongile swinene ndlela ya Xai Xai na yona ya penga na leswa maphorisa loko swiku yimisa swo tirha ro no problem the problem is coca cola	I don't see my mother to be very nice the way Xai is also crazy and that the police if it stops you working y problem is coca cola cola
ts_train_00163	Aweennn ..Ka hissah.. nem haku sebaa doze	negative	Aweennn Ka hissah nem haku sebaa doze	Aweennn ka hessah nem haku sebaa Doze
ts_train_00164	Ih piki sixti i dii nirmil. Ftsekeee. Maluuuuco	negative	Ih piki sixti i dii nirmil Ftsekeee Maluuuuco	Ih pichi sixti I dii nirmil ftfuuu maluuuco
ts_train_00165	Nada a swi twsisiseke https://t.co/cL7OuSCkJC	negative	Nada a swi twsisiseke	Nada was changed
ts_train_00166	@user Tsek wena satan	negative	Tsek wena satan	Tsek you Satan
ts_train_00167	Wa yitiva @user wena kumbe hota mbangui loko yi nhiwe himbuti😂😂😂😁😁na we👉 @user 😂😁 @user @user	negative	Wa yitiva  wena kumbe hota mbangui loko yi nhiwe himbutina we	You know you or hot the pot when it has been himbutina we
ts_train_00168	Yeah,Famba a la mierda https://t.co/heAC7D7oC2	negative	YeahFamba a la mierda	Yeahwala in Mierda
ts_train_00169	Dadinhaz around tha world hani tsikka ka maputo afamba a tshama london	negative	Dadinhaz around tha world hani tsikka ka maputo afamba a tshama london	Dadinhaz Around Thani Tskka of Maputo moved to London
ts_train_00170	A mbangui mu dzahaka Yowe yowe	negative	A mbangui mu dzahaka Yowe yowe	A environment is drinking yowe
ts_train_00171	@user 😭😭 ni caralile boy	negative	ni caralile boy	I'm Carale Boy
ts_train_00172	xitombo xa ngwako https://t.co/U46JiZThRL	negative	xitombo xa ngwako	The squirrel's pussy
ts_train_00173	Uwani me chamou de marandza ih😭😭😭😂😂😂😂😂	negative	Uwani me chamou de marandza ih	uwani me chamou de mane ih
ts_train_00174	Futseka wena. Famba ti ginha hi xpinhosa https://t.co/ssxYifA5sY	negative	Futseka wena Famba ti ginha hi xpinhosa	Fuck you go and ginha by xpinhosa
ts_train_00175	@user Ni ta rendera	negative	Ni ta rendera	And the Redera
ts_train_00176	Aah futsek wena https://t.co/quvUb9o7DF	negative	Aah futsek wena	aah futsek you
ts_train_00177	Xitombo xa nhomphi 🙄😒😂 https://t.co/fPXTRtSpMN	negative	Xitombo xa nhomphi	The pussy of the squid
ts_train_00178	@user Xitombo xa wanku	negative	Xitombo xa wanku	wankuku pussy
